UID,ApplicationDate,Amount,Term,EmploymentType,LoanPurpose,Success
2289569,2020-03-12,6500.0,48,Employed - full time,Not Known,1
2290522,2020-03-12,6000.0,36,Employed - full time,Consolidation,0
2291436,2020-03-12,6000.0,60,Employed - full time,Not Known,0
2292877,2020-03-12,10000.0,60,Self employed,Not Known,0
2293245,2020-03-12,500.0,12,Employed - part time,Car,0
2293397,2020-03-12,10000.0,60,Employed - full time,Car,0
2295186,2020-03-12,1000.0,12,Employed - full time,House / Home improvement,1
2295299,2020-03-12,3197.0,48,Self employed,Not Known,0
2296343,2020-03-12,1000.0,18,Employed - full time,Not Known,0
2296981,2020-03-12,10000.0,60,Retired,House / Home improvement,0
2297328,2020-03-12,4000.0,30,Employed - full time,Not Known,0
2297748,2020-03-12,5000.0,60,Employed - full time,Car,0
2299358,2020-03-12,11000.0,48,Employed - full time,House / Home improvement,0
2302046,2020-03-12,5000.0,24,Employed - full time,Mistyped,0
2302473,2020-03-12,4000.0,48,Employed - full time,House / Home improvement,0
2303399,2020-03-12,1000.0,36,Self employed,Not Known,0
2303914,2020-03-12,3000.0,24,Employed - full time,Car,1
2304534,2020-03-12,2000.0,36,Employed - part time,Not Known,0
2305436,2020-03-12,3000.0,36,Employed - full time,Consolidation,0
2305440,2020-03-12,1000.0,12,Employed - full time,Not Known,0
2305675,2020-03-12,1000.0,24,Employed - full time,Car,0
2306089,2020-03-12,3000.0,36,Employed - full time,House / Home improvement,0
2308342,2020-03-12,500.0,12,Employed - full time,Not Known,0
2308563,2020-03-12,1000.0,24,Employed - full time,Not Known,0
2309131,2020-03-12,8000.0,36,Employed - full time,Consolidation,0
2309377,2020-03-12,20000.0,60,Employed - full time,Consolidation,0
2309648,2020-03-12,11000.0,60,Self employed,Car,0
2309890,2020-03-12,12000.0,60,Self employed,Not Known,0
2310911,2020-03-12,11000.0,36,Employed - full time,House / Home improvement,0
2312638,2020-03-12,15000.0,60,Employed - part time,Consolidation,0
2312663,2020-03-12,10000.0,36,Self employed,Not Known,0
2313063,2020-03-13,2000.0,12,Employed - full time,Not Known,1
2313630,2020-03-13,2000.0,24,Employed - full time,Consolidation,0
2314531,2020-03-13,4000.0,36,Employed - full time,Not Known,0
2316085,2020-03-13,500.0,12,Employed - full time,Not Known,0
2317301,2020-03-13,10000.0,60,Employed - full time,Not Known,0
2317749,2020-03-13,4000.0,24,Employed - full time,Not Known,0
2320678,2020-03-13,9000.0,60,Employed - full time,Not Known,0
2321480,2020-03-13,3000.0,30,Employed - full time,Not Known,0
2322280,2020-03-13,1000.0,24,Employed - full time,House / Home improvement,0
2324086,2020-03-13,6500.0,48,Self employed,Not Known,0
2326140,2020-03-13,16000.0,60,Employed - full time,Not Known,0
2326586,2020-03-13,5000.0,12,Self employed,Not Known,0
2328192,2020-03-13,3000.0,18,Employed - part time,Not Known,0
2329280,2020-03-13,2000.0,54,Employed - full time,Not Known,0
2329335,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2330399,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2330712,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2331158,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2331186,2020-03-13,2000.0,48,Employed - part time,Consolidation,0
2335048,2020-03-13,7000.0,60,Employed - full time,Wedding,0
2335875,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2336857,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2336878,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2337469,2020-03-13,6000.0,48,Employed - full time,Car,0
2338542,2020-03-13,4000.0,48,Employed - full time,Not Known,1
2339739,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2340608,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2340617,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2340804,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2342576,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2342863,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2342911,2020-03-13,1500.0,24,Employed - full time,Not Known,0
2344109,2020-03-13,6500.0,48,Employed - full time,Not Known,0
2344241,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2344686,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2345199,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2347466,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2348068,2020-03-13,7000.0,36,Employed - full time,Car,0
2348514,2020-03-13,10000.0,48,Employed - full time,Car,1
2348876,2020-03-13,4000.0,48,Employed - full time,Not Known,0
2349057,2020-03-13,4000.0,48,Employed - full time,Not Known,1
2349287,2020-03-13,5000.0,60,Employed - full time,Not Known,0
2349320,2020-03-13,10000.0,60,Self employed,Car,0
2352205,2020-03-13,20000.0,60,Employed - full time,Car,0
2354083,2020-03-14,7000.0,60,Employed - full time,Not Known,1
2355025,2020-03-14,9000.0,36,Employed - full time,Car,0
2356028,2020-03-14,4000.0,48,Employed - full time,Not Known,1
2356100,2020-03-14,7500.0,36,Employed - full time,Car,0
2356574,2020-03-14,15000.0,54,Employed - full time,Not Known,0
2356801,2020-03-14,4000.0,48,Employed - part time,Not Known,0
2357390,2020-03-14,4000.0,48,Employed - part time,Not Known,0
2359491,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2360984,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2361721,2020-03-14,5000.0,36,Employed - full time,Car,1
2362508,2020-03-14,1000.0,12,Employed - full time,Not Known,0
2362780,2020-03-14,5000.0,48,Employed - full time,Not Known,0
2363530,2020-03-14,10000.0,60,Employed - full time,Not Known,0
2363807,2020-03-14,2000.0,24,Employed - full time,Not Known,0
2365218,2020-03-14,7500.0,36,Self employed,Consolidation,0
2366627,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2366771,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2366836,2020-03-14,2000.0,24,Employed - full time,Not Known,0
2366913,2020-03-14,4000.0,48,Self employed,Not Known,0
2367896,2020-03-14,2000.0,54,Employed - full time,House / Home improvement,0
2368365,2020-03-14,4000.0,48,Retired,Not Known,0
2368650,2020-03-14,4000.0,48,Self employed,Not Known,0
2369180,2020-03-14,3000.0,48,Employed - part time,Not Known,1
2373074,2020-03-14,4000.0,48,Employed - full time,Not Known,1
2374700,2020-03-14,5000.0,48,Employed - full time,Car,0
2376525,2020-03-14,20000.0,36,Employed - full time,Not Known,0
2377341,2020-03-14,4000.0,48,Self employed,Not Known,0
2377486,2020-03-14,1000.0,12,Employed - full time,Not Known,0
2378928,2020-03-14,6500.0,48,Employed - full time,Not Known,0
2379072,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2381759,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2383354,2020-03-14,4000.0,48,Self employed,Not Known,0
2383435,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2383452,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2383691,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2384106,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2384224,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2384429,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2384741,2020-03-14,10000.0,60,Employed - full time,Consolidation,0
2386984,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2388434,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2388716,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2389722,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2389892,2020-03-14,500.0,12,Employed - full time,Car,0
2390568,2020-03-14,10000.0,60,Employed - full time,Consolidation,1
2390656,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2391841,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2392717,2020-03-14,5000.0,36,Employed - full time,Consolidation,0
2392865,2020-03-14,1000.0,12,Self employed,Not Known,0
2393159,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2393499,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2394247,2020-03-14,12000.0,36,Employed - full time,Car,0
2394251,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2395326,2020-03-14,15000.0,60,Employed - full time,House / Home improvement,0
2396998,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2397036,2020-03-14,4000.0,48,Employed - full time,Not Known,0
2397651,2020-03-14,15000.0,36,Employed - full time,Not Known,0
2399742,2020-03-14,19600.0,60,Employed - full time,Car,0
2399826,2020-03-14,10000.0,30,Employed - full time,Not Known,0
2401652,2020-03-14,1000.0,12,Self employed,House / Home improvement,0
2402824,2020-03-14,17000.0,60,Employed - full time,Not Known,0
2403167,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2403537,2020-03-15,4000.0,48,Employed - full time,Not Known,1
2403863,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2404512,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2404549,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2405248,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2406014,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2406087,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2408557,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2408975,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2409044,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2409419,2020-03-15,4000.0,48,Employed - part time,Not Known,0
2409478,2020-03-15,4000.0,48,Employed - part time,Not Known,0
2410560,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2412468,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2412958,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2413513,2020-03-15,4000.0,48,Retired,Not Known,0
2414269,2020-03-15,4000.0,48,Self employed,Not Known,0
2414672,2020-03-15,4000.0,48,Employed - full time,Not Known,1
2414846,2020-03-15,4000.0,48,Self employed,Not Known,0
2415048,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2417005,2020-03-15,3000.0,36,Employed - full time,Consolidation,0
2417934,2020-03-15,1000.0,24,Employed - full time,Car,0
2418268,2020-03-15,5000.0,36,Employed - full time,Consolidation,0
2419903,2020-03-15,6500.0,48,Self employed,Not Known,0
2420887,2020-03-15,6500.0,48,Employed - full time,Not Known,0
2420907,2020-03-15,1000.0,24,Employed - full time,House / Home improvement,0
2421430,2020-03-15,20000.0,60,Employed - full time,Consolidation,0
2421896,2020-03-15,12000.0,60,Employed - full time,Not Known,1
2423760,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2425133,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2425451,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2425842,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2427334,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2429859,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2431003,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2432015,2020-03-15,4000.0,48,Employed - full time,Not Known,1
2433711,2020-03-15,8000.0,24,Employed - full time,Consolidation,0
2434377,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2434424,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2435817,2020-03-15,10000.0,60,Employed - full time,Car,0
2437056,2020-03-15,4000.0,48,Employed - part time,Not Known,0
2437781,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2437868,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2441734,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2441794,2020-03-15,5000.0,48,Self employed,Purchase,0
2441965,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2444848,2020-03-15,15000.0,48,Employed - full time,Car,0
2445283,2020-03-15,5000.0,36,Employed - full time,Car,1
2445785,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2446317,2020-03-15,4000.0,48,Employed - part time,Not Known,0
2452327,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2452363,2020-03-15,4000.0,48,Employed - full time,Not Known,1
2453964,2020-03-15,4000.0,48,Self employed,Not Known,0
2454594,2020-03-15,4000.0,48,Employed - full time,Not Known,1
2456718,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2458422,2020-03-15,6500.0,48,Employed - full time,Not Known,0
2459011,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2459478,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2460770,2020-03-15,4000.0,48,Self employed,Not Known,0
2460859,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2464055,2020-03-15,4000.0,48,Employed - full time,Not Known,1
2468808,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2469349,2020-03-15,4000.0,48,Employed - full time,Not Known,0
2469848,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2472165,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2472810,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2475250,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2475886,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2476538,2020-03-16,4000.0,48,Employed - full time,Not Known,1
2477614,2020-03-16,4000.0,48,Self employed,Not Known,0
2478555,2020-03-16,2500.0,48,Employed - full time,Consolidation,0
2480352,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2480649,2020-03-16,4000.0,48,Employed - part time,Not Known,0
2480772,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2481322,2020-03-16,4000.0,48,Self employed,Not Known,0
2482996,2020-03-16,20000.0,36,Self employed,Not Known,0
2486012,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2487480,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2491503,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2491763,2020-03-16,4000.0,48,Retired,Not Known,0
2492353,2020-03-16,4000.0,48,Employed - full time,Not Known,1
2492382,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2494838,2020-03-16,20000.0,36,Employed - full time,Not Known,0
2496341,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2496774,2020-03-16,10000.0,24,Employed - full time,Consolidation,0
2498847,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2499408,2020-03-16,4000.0,48,Employed - full time,Not Known,1
2500550,2020-03-16,13000.0,60,Employed - full time,Car,0
2500886,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2501299,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2501795,2020-03-16,15000.0,60,Self employed,Not Known,0
2502240,2020-03-16,4000.0,36,Self employed,Not Known,0
2502415,2020-03-16,1000.0,60,Employed - full time,Not Known,0
2502680,2020-03-16,4000.0,48,Employed - full time,Not Known,0
2504539,2020-03-16,20000.0,48,Self employed,Not Known,0
2505828,2020-03-16,3000.0,24,Employed - full time,House / Home improvement,0
2506752,2020-03-16,4000.0,48,Self employed,Not Known,1
2506900,2020-03-16,6500.0,48,Self employed,Not Known,0
2507571,2020-03-16,3250.0,24,Employed - full time,Not Known,0
2509786,2020-03-16,5000.0,12,Employed - full time,Consolidation,0
2509814,2020-03-16,7000.0,60,Employed - full time,House / Home improvement,1
2510906,2020-03-16,1500.0,12,Employed - full time,Consolidation,0
2512968,2020-03-16,9500.0,60,Employed - full time,Car,0
2514794,2020-03-16,10000.0,48,Self employed,Consolidation,0
2515040,2020-03-16,20000.0,54,Employed - full time,House / Home improvement,0
2515175,2020-03-16,10000.0,60,Employed - full time,Not Known,0
2516225,2020-03-16,10000.0,60,Self employed,Not Known,0
2519020,2020-03-17,1000.0,24,Employed - full time,Not Known,0
2520728,2020-03-17,10000.0,60,Employed - full time,House / Home improvement,0
2521157,2020-03-17,7000.0,60,Employed - full time,Car,0
2521709,2020-03-17,1000.0,12,Employed - full time,Consolidation,0
2522553,2020-03-17,3500.0,24,Employed - full time,Consolidation,0
2523041,2020-03-17,20000.0,60,Employed - full time,Not Known,0
2525883,2020-03-17,18000.0,60,Employed - full time,Not Known,0
2526372,2020-03-17,2000.0,12,Employed - full time,Not Known,0
2526471,2020-03-17,2000.0,24,Employed - full time,Not Known,0
2527751,2020-03-17,10000.0,48,Employed - full time,Consolidation,0
2532127,2020-03-17,16000.0,60,Employed - full time,Not Known,0
2535682,2020-03-17,20000.0,60,Employed - full time,Mistyped,0
2537277,2020-03-17,1500.0,36,Employed - full time,Consolidation,0
2538682,2020-03-17,4000.0,36,Employed - full time,Not Known,0
2539122,2020-03-17,1000.0,60,Employed - full time,Holiday,0
2541786,2020-03-17,6000.0,60,Employed - full time,Not Known,1
2542247,2020-03-17,18000.0,48,Self employed,Not Known,0
2542936,2020-03-18,1000.0,24,Employed - full time,Not Known,0
2543116,2020-03-18,2000.0,12,Employed - full time,Car,0
2543308,2020-03-18,15000.0,60,Employed - full time,Not Known,0
2544018,2020-03-18,10000.0,48,Employed - full time,Car,0
2544399,2020-03-18,10000.0,60,Employed - full time,House / Home improvement,1
2544748,2020-03-18,2000.0,24,Employed - full time,Not Known,0
2544887,2020-03-18,4000.0,36,Employed - full time,Consolidation,0
2545775,2020-03-18,20000.0,60,Employed - full time,Not Known,0
2546624,2020-03-18,5000.0,36,Employed - full time,House / Home improvement,0
2547005,2020-03-18,10000.0,36,Employed - full time,Car,0
2547058,2020-03-18,1000.0,24,Employed - full time,Not Known,0
2547216,2020-03-18,1500.0,54,Employed - full time,Consolidation,0
2550304,2020-03-18,1000.0,24,Employed - full time,Consolidation,0
2550938,2020-03-18,20000.0,60,Employed - full time,House / Home improvement,0
2553113,2020-03-18,6000.0,30,Employed - full time,Consolidation,0
2554757,2020-03-18,15000.0,36,Self employed,House / Home improvement,0
2555136,2020-03-18,2000.0,18,Employed - full time,Not Known,0
2555255,2020-03-18,13120.0,36,Employed - full time,Car,0
2556749,2020-03-18,6500.0,48,Employed - full time,Not Known,0
2558394,2020-03-18,10000.0,60,Employed - full time,Not Known,0
2558717,2020-03-18,5000.0,36,Employed - full time,Consolidation,0
2558923,2020-03-18,5000.0,24,Self employed,Consolidation,0
2559520,2020-03-18,2000.0,24,Employed - full time,Consolidation,0
2559974,2020-03-18,10000.0,60,Employed - full time,Not Known,0
